"  NO.",DateTime,�C,%RH,hPa,DP,�F
"  1593","2021-11-16 23:15:49","23,2","53,4","965,8","13,2","73,8"
"  1594","2021-11-16 23:16:49","23,2","53,4","966,0","13,2","73,8"
"  1595","2021-11-16 23:17:49","23,2","53,4","965,8","13,2","73,8"
"  1596","2021-11-16 23:18:49","23,2","53,4","965,8","13,2","73,8"
"  1597","2021-11-16 23:19:49","23,2","53,5","965,8","13,2","73,8"
"  1598","2021-11-16 23:20:49","23,2","53,5","965,8","13,2","73,8"
"  1599","2021-11-16 23:21:49","23,2","53,5","965,8","13,2","73,8"
"  1600","2021-11-16 23:22:49","23,2","53,5","965,9","13,2","73,8"
"  1601","2021-11-16 23:23:49","23,2","53,5","965,8","13,2","73,8"
"  1602","2021-11-16 23:24:49","23,2","53,5","965,9","13,2","73,8"
"  1603","2021-11-16 23:25:49","23,2","53,5","965,8","13,2","73,8"
"  1604","2021-11-16 23:26:49","23,2","53,5","965,8","13,2","73,8"
"  1605","2021-11-16 23:27:49","23,2","53,5","965,9","13,2","73,8"
"  1606","2021-11-16 23:28:49","23,2","53,5","965,7","13,2","73,8"
"  1607","2021-11-16 23:29:49","23,2","53,6","965,8","13,3","73,8"
"  1608","2021-11-16 23:30:49","23,2","53,6","965,8","13,3","73,8"
"  1609","2021-11-16 23:31:49","23,2","53,6","965,7","13,3","73,8"
"  1610","2021-11-16 23:32:49","23,2","53,6","965,9","13,3","73,8"
"  1611","2021-11-16 23:33:49","23,2","53,6","965,8","13,3","73,8"
"  1612","2021-11-16 23:34:49","23,2","53,6","965,9","13,3","73,8"
"  1613","2021-11-16 23:35:49","23,2","53,6","965,8","13,3","73,8"
"  1614","2021-11-16 23:36:49","23,2","53,7","965,8","13,3","73,8"
"  1615","2021-11-16 23:37:49","23,2","53,7","965,8","13,3","73,8"
"  1616","2021-11-16 23:38:49","23,2","53,7","965,8","13,3","73,8"
"  1617","2021-11-16 23:39:49","23,2","53,7","965,8","13,3","73,8"
"  1618","2021-11-16 23:40:49","23,2","53,7","965,9","13,3","73,8"
"  1619","2021-11-16 23:41:49","23,2","53,7","965,8","13,3","73,8"
"  1620","2021-11-16 23:42:49","23,2","53,7","965,8","13,3","73,8"
"  1621","2021-11-16 23:43:49","23,2","53,7","965,7","13,3","73,8"
"  1622","2021-11-16 23:44:49","23,2","53,8","965,8","13,3","73,8"
"  1623","2021-11-16 23:45:49","23,2","53,8","965,8","13,3","73,8"
"  1624","2021-11-16 23:46:49","23,2","53,8","965,8","13,3","73,8"
"  1625","2021-11-16 23:47:49","23,2","53,8","965,8","13,3","73,8"
"  1626","2021-11-16 23:48:49","23,2","53,8","965,7","13,3","73,8"
"  1627","2021-11-16 23:49:49","23,2","53,8","965,7","13,3","73,8"
"  1628","2021-11-16 23:50:49","23,2","53,8","965,8","13,3","73,8"
"  1629","2021-11-16 23:51:49","23,2","53,8","965,7","13,3","73,8"
"  1630","2021-11-16 23:52:49","23,2","53,8","965,7","13,3","73,8"
"  1631","2021-11-16 23:53:49","23,2","53,8","965,9","13,3","73,8"
"  1632","2021-11-16 23:54:49","23,2","53,8","965,7","13,3","73,8"
"  1633","2021-11-16 23:55:49","23,2","53,9","965,8","13,4","73,8"
"  1634","2021-11-16 23:56:49","23,2","53,9","965,7","13,4","73,8"
"  1635","2021-11-16 23:57:49","23,2","53,9","965,9","13,4","73,8"
"  1636","2021-11-16 23:58:49","23,2","53,9","965,8","13,4","73,8"
"  1637","2021-11-16 23:59:49","23,2","53,9","965,8","13,4","73,8"
"  1638","2021-11-17 00:00:49","23,2","53,9","965,8","13,4","73,8"
"  1639","2021-11-17 00:01:49","23,2","53,9","965,7","13,4","73,8"
"  1640","2021-11-17 00:02:49","23,2","53,9","965,8","13,4","73,8"
"  1641","2021-11-17 00:03:49","23,2","53,9","965,6","13,4","73,8"
"  1642","2021-11-17 00:04:49","23,2","54,0","965,7","13,4","73,8"
"  1643","2021-11-17 00:05:49","23,2","54,0","965,7","13,4","73,8"
"  1644","2021-11-17 00:06:49","23,2","54,0","965,8","13,4","73,8"
"  1645","2021-11-17 00:07:49","23,2","54,0","965,8","13,4","73,8"
"  1646","2021-11-17 00:08:49","23,2","54,0","965,8","13,4","73,8"
"  1647","2021-11-17 00:09:49","23,2","54,0","965,8","13,4","73,8"
"  1648","2021-11-17 00:10:49","23,2","54,0","965,7","13,4","73,8"
"  1649","2021-11-17 00:11:49","23,2","54,1","965,6","13,4","73,8"
"  1650","2021-11-17 00:12:49","23,2","54,1","965,7","13,4","73,8"
"  1651","2021-11-17 00:13:49","23,2","54,1","965,6","13,4","73,8"
"  1652","2021-11-17 00:14:49","23,2","54,1","965,5","13,4","73,8"
"  1653","2021-11-17 00:15:49","23,2","54,1","965,6","13,4","73,8"
"  1654","2021-11-17 00:16:49","23,2","54,1","965,5","13,4","73,8"
"  1655","2021-11-17 00:17:49","23,2","54,1","965,6","13,4","73,8"
"  1656","2021-11-17 00:18:49","23,2","54,1","965,6","13,4","73,8"
"  1657","2021-11-17 00:19:49","23,2","54,1","965,5","13,4","73,8"
"  1658","2021-11-17 00:20:49","23,2","54,1","965,5","13,4","73,8"
"  1659","2021-11-17 00:21:49","23,2","54,2","965,5","13,4","73,8"
"  1660","2021-11-17 00:22:49","23,2","54,2","965,5","13,4","73,8"
"  1661","2021-11-17 00:23:49","23,2","54,2","965,5","13,4","73,8"
"  1662","2021-11-17 00:24:49","23,2","54,2","965,6","13,4","73,8"
"  1663","2021-11-17 00:25:49","23,2","54,2","965,3","13,4","73,8"
"  1664","2021-11-17 00:26:49","23,2","54,2","965,5","13,4","73,8"
"  1665","2021-11-17 00:27:49","23,2","54,2","965,3","13,4","73,8"
"  1666","2021-11-17 00:28:49","23,2","54,2","965,5","13,4","73,8"
"  1667","2021-11-17 00:29:49","23,2","54,2","965,4","13,4","73,8"
"  1668","2021-11-17 00:30:49","23,2","54,2","965,5","13,4","73,8"
"  1669","2021-11-17 00:31:49","23,2","54,2","965,5","13,4","73,8"
"  1670","2021-11-17 00:32:49","23,2","54,2","965,6","13,4","73,8"
"  1671","2021-11-17 00:33:49","23,2","54,2","965,6","13,4","73,8"
"  1672","2021-11-17 00:34:49","23,2","54,2","965,5","13,4","73,8"
"  1673","2021-11-17 00:35:49","23,2","54,2","965,5","13,4","73,8"
"  1674","2021-11-17 00:36:49","23,2","54,3","965,5","13,5","73,8"
"  1675","2021-11-17 00:37:49","23,2","54,2","965,5","13,4","73,8"
"  1676","2021-11-17 00:38:49","23,2","54,3","965,5","13,5","73,8"
"  1677","2021-11-17 00:39:49","23,2","54,3","965,6","13,5","73,8"
"  1678","2021-11-17 00:40:49","23,2","54,3","965,5","13,5","73,8"
"  1679","2021-11-17 00:41:49","23,2","54,3","965,5","13,5","73,8"
"  1680","2021-11-17 00:42:49","23,2","54,3","965,5","13,5","73,8"
"  1681","2021-11-17 00:43:49","23,2","54,3","965,5","13,5","73,8"
"  1682","2021-11-17 00:44:49","23,2","54,3","965,5","13,5","73,8"
"  1683","2021-11-17 00:45:49","23,2","54,4","965,4","13,5","73,8"
"  1684","2021-11-17 00:46:49","23,2","54,4","965,6","13,5","73,8"
"  1685","2021-11-17 00:47:49","23,2","54,4","965,5","13,5","73,8"
"  1686","2021-11-17 00:48:49","23,2","54,4","965,7","13,5","73,8"
"  1687","2021-11-17 00:49:49","23,2","54,4","965,5","13,5","73,8"
"  1688","2021-11-17 00:50:49","23,2","54,4","965,5","13,5","73,8"
"  1689","2021-11-17 00:51:49","23,2","54,4","965,4","13,5","73,8"
"  1690","2021-11-17 00:52:49","23,2","54,4","965,5","13,5","73,8"
"  1691","2021-11-17 00:53:49","23,2","54,4","965,4","13,5","73,8"
"  1692","2021-11-17 00:54:49","23,2","54,4","965,6","13,5","73,8"
"  1693","2021-11-17 00:55:49","23,2","54,3","965,3","13,5","73,8"
"  1694","2021-11-17 00:56:49","23,2","54,3","965,4","13,5","73,8"
"  1695","2021-11-17 00:57:49","23,2","54,3","965,6","13,5","73,8"
"  1696","2021-11-17 00:58:49","23,2","54,3","965,5","13,5","73,8"
"  1697","2021-11-17 00:59:49","23,2","54,3","965,5","13,5","73,8"
"  1698","2021-11-17 01:00:49","23,2","54,2","965,5","13,4","73,8"
"  1699","2021-11-17 01:01:49","23,2","54,2","965,5","13,4","73,8"
"  1700","2021-11-17 01:02:49","23,2","54,2","965,4","13,4","73,8"
"  1701","2021-11-17 01:03:49","23,2","54,2","965,5","13,4","73,8"
"  1702","2021-11-17 01:04:49","23,2","54,2","965,3","13,4","73,8"
"  1703","2021-11-17 01:05:49","23,2","54,2","965,4","13,4","73,8"
"  1704","2021-11-17 01:06:49","23,2","54,1","965,3","13,4","73,8"
"  1705","2021-11-17 01:07:49","23,2","54,1","965,4","13,4","73,8"
"  1706","2021-11-17 01:08:49","23,2","54,1","965,3","13,4","73,8"
"  1707","2021-11-17 01:09:49","23,2","54,1","965,4","13,4","73,8"
"  1708","2021-11-17 01:10:49","23,2","54,1","965,4","13,4","73,8"
"  1709","2021-11-17 01:11:49","23,2","54,0","965,4","13,4","73,8"
"  1710","2021-11-17 01:12:49","23,2","54,0","965,4","13,4","73,8"
"  1711","2021-11-17 01:13:49","23,2","54,0","965,5","13,4","73,8"
"  1712","2021-11-17 01:14:49","23,2","54,0","965,4","13,4","73,8"
"  1713","2021-11-17 01:15:49","23,2","54,0","965,4","13,4","73,8"
"  1714","2021-11-17 01:16:49","23,1","54,0","965,4","13,3","73,6"
"  1715","2021-11-17 01:17:49","23,1","53,9","965,3","13,3","73,6"
"  1716","2021-11-17 01:18:49","23,1","53,9","965,4","13,3","73,6"
"  1717","2021-11-17 01:19:49","23,1","53,9","965,2","13,3","73,6"
"  1718","2021-11-17 01:20:49","23,1","53,9","965,3","13,3","73,6"
"  1719","2021-11-17 01:21:49","23,1","53,9","965,3","13,3","73,6"
"  1720","2021-11-17 01:22:49","23,1","53,9","965,2","13,3","73,6"
"  1721","2021-11-17 01:23:49","23,1","53,9","965,4","13,3","73,6"
"  1722","2021-11-17 01:24:49","23,1","54,0","965,3","13,3","73,6"
"  1723","2021-11-17 01:25:49","23,1","54,0","965,2","13,3","73,6"
"  1724","2021-11-17 01:26:49","23,1","54,0","965,4","13,3","73,6"
"  1725","2021-11-17 01:27:49","23,1","54,0","965,3","13,3","73,6"
"  1726","2021-11-17 01:28:49","23,1","54,0","965,3","13,3","73,6"
"  1727","2021-11-17 01:29:49","23,1","54,1","965,3","13,3","73,6"
"  1728","2021-11-17 01:30:49","23,1","54,1","965,3","13,3","73,6"
"  1729","2021-11-17 01:31:49","23,1","54,1","965,4","13,3","73,6"
"  1730","2021-11-17 01:32:49","23,1","54,1","965,2","13,3","73,6"
"  1731","2021-11-17 01:33:49","23,1","54,1","965,2","13,3","73,6"
"  1732","2021-11-17 01:34:49","23,1","54,2","965,2","13,3","73,6"
"  1733","2021-11-17 01:35:49","23,1","54,1","965,2","13,3","73,6"
"  1734","2021-11-17 01:36:49","23,1","54,2","965,3","13,3","73,6"
"  1735","2021-11-17 01:37:49","23,1","54,2","965,2","13,3","73,6"
"  1736","2021-11-17 01:38:49","23,1","54,2","965,2","13,3","73,6"
"  1737","2021-11-17 01:39:49","23,1","54,2","965,2","13,3","73,6"
"  1738","2021-11-17 01:40:49","23,1","54,2","965,2","13,3","73,6"
"  1739","2021-11-17 01:41:49","23,1","54,2","965,2","13,3","73,6"
"  1740","2021-11-17 01:42:49","23,1","54,2","965,2","13,3","73,6"
"  1741","2021-11-17 01:43:49","23,1","54,2","965,3","13,3","73,6"
"  1742","2021-11-17 01:44:49","23,1","54,3","965,3","13,4","73,6"
"  1743","2021-11-17 01:45:49","23,1","54,3","965,3","13,4","73,6"
"  1744","2021-11-17 01:46:49","23,1","54,3","965,1","13,4","73,6"
"  1745","2021-11-17 01:47:49","23,1","54,3","965,3","13,4","73,6"
"  1746","2021-11-17 01:48:49","23,1","54,3","965,3","13,4","73,6"
"  1747","2021-11-17 01:49:49","23,1","54,3","965,1","13,4","73,6"
"  1748","2021-11-17 01:50:49","23,1","54,4","965,3","13,4","73,6"
"  1749","2021-11-17 01:51:49","23,1","54,4","965,3","13,4","73,6"
"  1750","2021-11-17 01:52:49","23,1","54,4","965,2","13,4","73,6"
"  1751","2021-11-17 01:53:49","23,1","54,4","965,3","13,4","73,6"
"  1752","2021-11-17 01:54:49","23,1","54,4","965,2","13,4","73,6"
"  1753","2021-11-17 01:55:49","23,1","54,4","965,3","13,4","73,6"
"  1754","2021-11-17 01:56:49","23,1","54,4","965,2","13,4","73,6"
"  1755","2021-11-17 01:57:49","23,1","54,5","965,3","13,4","73,6"
"  1756","2021-11-17 01:58:49","23,1","54,5","965,2","13,4","73,6"
"  1757","2021-11-17 01:59:49","23,1","54,5","965,3","13,4","73,6"
"  1758","2021-11-17 02:00:49","23,1","54,5","965,3","13,4","73,6"
"  1759","2021-11-17 02:01:49","23,1","54,5","965,1","13,4","73,6"
"  1760","2021-11-17 02:02:49","23,1","54,5","965,1","13,4","73,6"
"  1761","2021-11-17 02:03:49","23,1","54,5","965,3","13,4","73,6"
"  1762","2021-11-17 02:04:49","23,1","54,5","965,2","13,4","73,6"
"  1763","2021-11-17 02:05:49","23,1","54,5","965,1","13,4","73,6"
"  1764","2021-11-17 02:06:49","23,1","54,5","965,3","13,4","73,6"
"  1765","2021-11-17 02:07:49","23,1","54,5","965,2","13,4","73,6"
"  1766","2021-11-17 02:08:49","23,1","54,6","965,2","13,5","73,6"
"  1767","2021-11-17 02:09:49","23,1","54,5","965,3","13,4","73,6"
"  1768","2021-11-17 02:10:49","23,1","54,6","965,2","13,5","73,6"
"  1769","2021-11-17 02:11:49","23,1","54,6","965,1","13,5","73,6"
"  1770","2021-11-17 02:12:49","23,1","54,6","965,3","13,5","73,6"
"  1771","2021-11-17 02:13:49","23,1","54,6","965,2","13,5","73,6"
"  1772","2021-11-17 02:14:49","23,1","54,6","965,1","13,5","73,6"
"  1773","2021-11-17 02:15:49","23,1","54,6","965,1","13,5","73,6"
"  1774","2021-11-17 02:16:49","23,1","54,7","965,1","13,5","73,6"
"  1775","2021-11-17 02:17:49","23,1","54,7","965,1","13,5","73,6"
"  1776","2021-11-17 02:18:49","23,1","54,7","965,1","13,5","73,6"
"  1777","2021-11-17 02:19:49","23,1","54,7","965,1","13,5","73,6"
"  1778","2021-11-17 02:20:49","23,1","54,7","965,3","13,5","73,6"
"  1779","2021-11-17 02:21:49","23,1","54,7","965,1","13,5","73,6"
"  1780","2021-11-17 02:22:49","23,1","54,7","965,1","13,5","73,6"
"  1781","2021-11-17 02:23:49","23,1","54,7","965,2","13,5","73,6"
"  1782","2021-11-17 02:24:49","23,1","54,7","965,1","13,5","73,6"
"  1783","2021-11-17 02:25:49","23,1","54,7","965,0","13,5","73,6"
"  1784","2021-11-17 02:26:49","23,1","54,7","965,1","13,5","73,6"
"  1785","2021-11-17 02:27:49","23,1","54,7","965,1","13,5","73,6"
"  1786","2021-11-17 02:28:49","23,1","54,8","965,0","13,5","73,6"
"  1787","2021-11-17 02:29:49","23,1","54,8","965,1","13,5","73,6"
"  1788","2021-11-17 02:30:49","23,1","54,7","965,1","13,5","73,6"
"  1789","2021-11-17 02:31:49","23,1","54,8","965,1","13,5","73,6"
"  1790","2021-11-17 02:32:49","23,1","54,8","965,0","13,5","73,6"
"  1791","2021-11-17 02:33:49","23,1","54,8","965,2","13,5","73,6"
"  1792","2021-11-17 02:34:49","23,1","54,8","965,1","13,5","73,6"
"  1793","2021-11-17 02:35:49","23,1","54,8","965,1","13,5","73,6"
"  1794","2021-11-17 02:36:49","23,1","54,8","965,1","13,5","73,6"
"  1795","2021-11-17 02:37:49","23,1","54,8","965,0","13,5","73,6"
"  1796","2021-11-17 02:38:49","23,1","54,8","965,1","13,5","73,6"
"  1797","2021-11-17 02:39:49","23,1","54,8","965,0","13,5","73,6"
"  1798","2021-11-17 02:40:49","23,1","54,9","964,9","13,5","73,6"
"  1799","2021-11-17 02:41:49","23,1","54,9","965,0","13,5","73,6"
"  1800","2021-11-17 02:42:49","23,1","54,9","965,1","13,5","73,6"
"  1801","2021-11-17 02:43:49","23,1","54,9","965,0","13,5","73,6"
"  1802","2021-11-17 02:44:49","23,0","54,9","965,1","13,4","73,4"
"  1803","2021-11-17 02:45:49","23,0","54,9","965,0","13,4","73,4"
"  1804","2021-11-17 02:46:49","23,0","54,9","965,1","13,4","73,4"
"  1805","2021-11-17 02:47:49","23,0","54,9","965,0","13,4","73,4"
"  1806","2021-11-17 02:48:49","23,0","54,9","965,1","13,4","73,4"
"  1807","2021-11-17 02:49:49","23,0","54,9","965,0","13,4","73,4"
"  1808","2021-11-17 02:50:49","23,0","54,9","965,1","13,4","73,4"
"  1809","2021-11-17 02:51:49","23,0","54,9","965,1","13,4","73,4"
"  1810","2021-11-17 02:52:49","23,0","54,9","965,1","13,4","73,4"
"  1811","2021-11-17 02:53:50","23,0","54,9","965,1","13,4","73,4"
"  1812","2021-11-17 02:54:50","23,0","54,9","965,1","13,4","73,4"
"  1813","2021-11-17 02:55:51","23,0","54,9","965,1","13,4","73,4"
"  1814","2021-11-17 02:56:51","23,0","55,0","965,0","13,5","73,4"
"  1815","2021-11-17 02:57:52","23,0","55,0","965,0","13,5","73,4"
"  1816","2021-11-17 02:58:52","23,0","55,0","965,0","13,5","73,4"
"  1817","2021-11-17 02:59:53","23,0","55,0","964,9","13,5","73,4"
"  1818","2021-11-17 03:00:53","23,0","55,0","965,0","13,5","73,4"
"  1819","2021-11-17 03:01:54","23,0","55,0","965,0","13,5","73,4"
"  1820","2021-11-17 03:02:54","23,0","55,0","965,0","13,5","73,4"
"  1821","2021-11-17 03:03:55","23,0","55,0","965,0","13,5","73,4"
"  1822","2021-11-17 03:04:55","23,0","55,0","965,0","13,5","73,4"
"  1823","2021-11-17 03:05:56","23,0","55,0","965,0","13,5","73,4"
"  1824","2021-11-17 03:06:56","23,0","55,0","965,1","13,5","73,4"
"  1825","2021-11-17 03:07:57","23,0","55,0","965,0","13,5","73,4"
"  1826","2021-11-17 03:08:57","23,0","55,0","965,1","13,5","73,4"
"  1827","2021-11-17 03:09:58","23,0","55,0","964,9","13,5","73,4"
"  1828","2021-11-17 03:10:58","23,0","55,0","965,0","13,5","73,4"
"  1829","2021-11-17 03:11:59","23,0","55,0","965,1","13,5","73,4"
"  1830","2021-11-17 03:12:59","23,0","55,0","965,0","13,5","73,4"
"  1831","2021-11-17 03:14:00","23,0","55,0","965,0","13,5","73,4"
"  1832","2021-11-17 03:15:01","23,0","55,0","965,1","13,5","73,4"
"  1833","2021-11-17 03:16:01","23,0","55,0","964,9","13,5","73,4"
"  1834","2021-11-17 03:17:01","23,0","55,0","964,9","13,5","73,4"
"  1835","2021-11-17 03:18:01","23,0","55,1","964,9","13,5","73,4"
"  1836","2021-11-17 03:19:02","23,0","55,1","964,9","13,5","73,4"
"  1837","2021-11-17 03:20:02","23,0","55,1","965,0","13,5","73,4"
"  1838","2021-11-17 03:21:03","23,0","55,1","964,9","13,5","73,4"
"  1839","2021-11-17 03:22:03","23,0","55,0","964,9","13,5","73,4"
"  1840","2021-11-17 03:23:04","23,0","55,1","964,7","13,5","73,4"
"  1841","2021-11-17 03:24:04","23,0","55,1","964,8","13,5","73,4"
"  1842","2021-11-17 03:25:05","23,0","55,1","964,7","13,5","73,4"
"  1843","2021-11-17 03:26:05","23,0","55,1","964,8","13,5","73,4"
"  1844","2021-11-17 03:27:06","23,0","55,1","964,8","13,5","73,4"
"  1845","2021-11-17 03:28:06","23,0","55,1","964,9","13,5","73,4"
"  1846","2021-11-17 03:29:06","23,0","55,1","964,9","13,5","73,4"
"  1847","2021-11-17 03:30:06","23,0","55,1","964,7","13,5","73,4"
"  1848","2021-11-17 03:31:06","23,0","55,1","964,8","13,5","73,4"
"  1849","2021-11-17 03:32:06","23,0","55,1","964,7","13,5","73,4"
"  1850","2021-11-17 03:33:06","23,0","55,1","964,7","13,5","73,4"
"  1851","2021-11-17 03:34:06","23,0","55,1","964,7","13,5","73,4"
"  1852","2021-11-17 03:35:06","23,0","55,2","964,7","13,5","73,4"
"  1853","2021-11-17 03:36:06","23,0","55,2","964,7","13,5","73,4"
"  1854","2021-11-17 03:37:06","23,0","55,2","964,8","13,5","73,4"
"  1855","2021-11-17 03:38:06","23,0","55,2","964,8","13,5","73,4"
"  1856","2021-11-17 03:39:06","23,0","55,1","964,7","13,5","73,4"
"  1857","2021-11-17 03:40:06","23,0","55,2","964,7","13,5","73,4"
"  1858","2021-11-17 03:41:06","23,0","55,2","964,6","13,5","73,4"
"  1859","2021-11-17 03:42:06","23,0","55,2","964,6","13,5","73,4"
"  1860","2021-11-17 03:43:06","23,0","55,2","964,8","13,5","73,4"
"  1861","2021-11-17 03:44:06","23,0","55,2","964,6","13,5","73,4"
"  1862","2021-11-17 03:45:06","23,0","55,2","964,6","13,5","73,4"
"  1863","2021-11-17 03:46:06","23,0","55,2","964,7","13,5","73,4"
"  1864","2021-11-17 03:47:06","23,0","55,2","964,8","13,5","73,4"
"  1865","2021-11-17 03:48:06","23,0","55,2","964,7","13,5","73,4"
"  1866","2021-11-17 03:49:06","23,0","55,2","964,6","13,5","73,4"
"  1867","2021-11-17 03:50:06","23,0","55,2","964,6","13,5","73,4"
"  1868","2021-11-17 03:51:06","23,0","55,2","964,6","13,5","73,4"
"  1869","2021-11-17 03:52:06","23,0","55,2","964,4","13,5","73,4"
"  1870","2021-11-17 03:53:06","23,0","55,2","964,5","13,5","73,4"
"  1871","2021-11-17 03:54:06","23,0","55,2","964,5","13,5","73,4"
"  1872","2021-11-17 03:55:06","23,0","55,2","964,6","13,5","73,4"
"  1873","2021-11-17 03:56:06","23,0","55,2","964,6","13,5","73,4"
"  1874","2021-11-17 03:57:06","23,0","55,2","964,5","13,5","73,4"
"  1875","2021-11-17 03:58:06","23,0","55,2","964,7","13,5","73,4"
"  1876","2021-11-17 03:59:06","23,0","55,2","964,6","13,5","73,4"
"  1877","2021-11-17 04:00:06","23,0","55,2","964,5","13,5","73,4"
"  1878","2021-11-17 04:01:06","23,0","55,2","964,6","13,5","73,4"
"  1879","2021-11-17 04:02:06","23,0","55,2","964,5","13,5","73,4"
"  1880","2021-11-17 04:03:06","23,0","55,3","964,4","13,6","73,4"
"  1881","2021-11-17 04:04:06","23,0","55,3","964,6","13,6","73,4"
"  1882","2021-11-17 04:05:06","23,0","55,3","964,6","13,6","73,4"
"  1883","2021-11-17 04:06:06","23,0","55,3","964,6","13,6","73,4"
"  1884","2021-11-17 04:07:06","23,0","55,3","964,6","13,6","73,4"
"  1885","2021-11-17 04:08:06","23,0","55,3","964,7","13,6","73,4"
"  1886","2021-11-17 04:09:06","23,0","55,3","964,5","13,6","73,4"
"  1887","2021-11-17 04:10:06","23,0","55,3","964,5","13,6","73,4"
"  1888","2021-11-17 04:11:06","23,0","55,3","964,5","13,6","73,4"
"  1889","2021-11-17 04:12:06","23,0","55,3","964,5","13,6","73,4"
"  1890","2021-11-17 04:13:06","23,0","55,3","964,5","13,6","73,4"
"  1891","2021-11-17 04:14:06","23,0","55,3","964,5","13,6","73,4"
"  1892","2021-11-17 04:15:06","23,0","55,3","964,3","13,6","73,4"
"  1893","2021-11-17 04:16:06","23,0","55,3","964,4","13,6","73,4"
"  1894","2021-11-17 04:17:06","23,0","55,3","964,4","13,6","73,4"
"  1895","2021-11-17 04:18:06","23,0","55,3","964,4","13,6","73,4"
"  1896","2021-11-17 04:19:06","23,0","55,3","964,5","13,6","73,4"
"  1897","2021-11-17 04:20:06","23,0","55,3","964,3","13,6","73,4"
"  1898","2021-11-17 04:21:06","23,0","55,3","964,4","13,6","73,4"
"  1899","2021-11-17 04:22:06","23,0","55,3","964,4","13,6","73,4"
"  1900","2021-11-17 04:23:06","23,0","55,3","964,4","13,6","73,4"
"  1901","2021-11-17 04:24:06","23,0","55,3","964,3","13,6","73,4"
"  1902","2021-11-17 04:25:06","23,0","55,3","964,4","13,6","73,4"
"  1903","2021-11-17 04:26:06","23,0","55,3","964,3","13,6","73,4"
"  1904","2021-11-17 04:27:06","23,0","55,3","964,3","13,6","73,4"
"  1905","2021-11-17 04:28:06","23,0","55,3","964,4","13,6","73,4"
"  1906","2021-11-17 04:29:06","23,0","55,3","964,3","13,6","73,4"
"  1907","2021-11-17 04:30:06","23,0","55,3","964,3","13,6","73,4"
"  1908","2021-11-17 04:31:06","23,0","55,3","964,3","13,6","73,4"
"  1909","2021-11-17 04:32:06","23,0","55,3","964,3","13,6","73,4"
"  1910","2021-11-17 04:33:06","23,0","55,3","964,2","13,6","73,4"
"  1911","2021-11-17 04:34:06","23,0","55,3","964,3","13,6","73,4"
"  1912","2021-11-17 04:35:06","23,0","55,3","964,4","13,6","73,4"
"  1913","2021-11-17 04:36:06","23,0","55,3","964,3","13,6","73,4"
"  1914","2021-11-17 04:37:06","23,0","55,4","964,3","13,6","73,4"
"  1915","2021-11-17 04:38:06","23,0","55,4","964,2","13,6","73,4"
"  1916","2021-11-17 04:39:06","23,0","55,4","964,2","13,6","73,4"
"  1917","2021-11-17 04:40:06","23,0","55,4","964,2","13,6","73,4"
"  1918","2021-11-17 04:41:06","23,0","55,4","964,3","13,6","73,4"
"  1919","2021-11-17 04:42:06","23,0","55,4","964,2","13,6","73,4"
"  1920","2021-11-17 04:43:06","23,0","55,4","964,2","13,6","73,4"
"  1921","2021-11-17 04:44:06","23,0","55,4","964,3","13,6","73,4"
"  1922","2021-11-17 04:45:06","23,0","55,4","964,3","13,6","73,4"
"  1923","2021-11-17 04:46:06","23,0","55,4","964,3","13,6","73,4"
"  1924","2021-11-17 04:47:06","23,0","55,4","964,2","13,6","73,4"
"  1925","2021-11-17 04:48:06","23,0","55,4","964,3","13,6","73,4"
"  1926","2021-11-17 04:49:06","23,0","55,4","964,3","13,6","73,4"
"  1927","2021-11-17 04:50:06","23,0","55,4","964,1","13,6","73,4"
"  1928","2021-11-17 04:51:06","23,0","55,4","964,2","13,6","73,4"
"  1929","2021-11-17 04:52:06","23,0","55,4","964,2","13,6","73,4"
"  1930","2021-11-17 04:53:06","23,0","55,4","964,2","13,6","73,4"
"  1931","2021-11-17 04:54:06","23,0","55,4","964,2","13,6","73,4"
"  1932","2021-11-17 04:55:06","23,0","55,4","964,2","13,6","73,4"
"  1933","2021-11-17 04:56:06","23,0","55,4","964,3","13,6","73,4"
"  1934","2021-11-17 04:57:06","23,0","55,4","964,3","13,6","73,4"
"  1935","2021-11-17 04:58:06","23,0","55,4","964,4","13,6","73,4"
"  1936","2021-11-17 04:59:06","23,0","55,4","964,2","13,6","73,4"
"  1937","2021-11-17 05:00:06","23,0","55,4","964,3","13,6","73,4"
"  1938","2021-11-17 05:01:06","23,0","55,4","964,1","13,6","73,4"
"  1939","2021-11-17 05:02:06","23,0","55,4","964,4","13,6","73,4"
"  1940","2021-11-17 05:03:06","23,0","55,4","964,4","13,6","73,4"
"  1941","2021-11-17 05:04:06","23,0","55,4","964,3","13,6","73,4"
"  1942","2021-11-17 05:05:06","23,0","55,4","964,2","13,6","73,4"
"  1943","2021-11-17 05:06:06","23,0","55,4","964,2","13,6","73,4"
"  1944","2021-11-17 05:07:06","23,0","55,4","964,3","13,6","73,4"
"  1945","2021-11-17 05:08:06","23,0","55,4","964,2","13,6","73,4"
"  1946","2021-11-17 05:09:06","23,0","55,4","964,3","13,6","73,4"
"  1947","2021-11-17 05:10:06","23,0","55,4","964,4","13,6","73,4"
"  1948","2021-11-17 05:11:06","23,0","55,4","964,4","13,6","73,4"
"  1949","2021-11-17 05:12:06","23,0","55,4","964,3","13,6","73,4"
"  1950","2021-11-17 05:13:06","23,0","55,4","964,3","13,6","73,4"
